Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
nan,28,Salaried,nan,33266.41,717.8183265,Southwest,Joint,Product caliber transcended forecasts,17.3,1,Email,Basic,0
nan,35,Freelancer,Bachelor,93666.91,703.2208728,Midwest,Joint,Return process was confusing,9.6,1,Email,Premium,0
nan,50,Freelancer,Bachelor,37615.56,687.2653463,Northeast,Savings,Product caliber surpassed hopes,2.4,0,Email,Premium,0
nan,28,nan,Bachelor,53060.21,744.9388526,West Coast,Joint,Technical support was negligent,33.4,1,Text,Premium,1
nan,50,Salaried,Associate,68823.36,662.5159237,Midwest,Savings,Product caliber transcended predictions,37.1,1,Email,Basic,0
nan,61,Self-Employed,Associate,137593.16,740.8439756,Midwest,Savings,Return process was overly complex,16,2,Phone,Premium,0
nan,,Salaried,Bachelor,20160.91,747.9745565,Southwest,Joint,Loyalty program perks are worthwhile,22.2,0,Text,Basic,1
nan,61,Salaried,,43245.45,774.1881655,West Coast,Joint,Competitive pricing compared to others,45.7,2,App,Basic,1
nan,35,Self-Employed,Bachelor,11845.25,663.8290369,Midwest,Checking,Return process was overly complex,23.7,0,Phone,Premium,0
nan,42,Salaried,PhD,6696.64,644.7382891,Northeast,Checking,Product standard transcended forecasts,,0,App,Basic,1
nan,28,Freelancer,PhD,78883.86,733.9451804,Southwest,Joint,Delivery was late by 3 days,40.9,1,Email,Basic,0
nan,35,Self-Employed,,17815.96,705.6864383,West Coast,Checking,Highly recommend this service without hesitation,56.3,1,Phone,Basic,0
nan,28,Unemployed,Associate,5241.27,865.1325131,Southwest,Checking,Loyalty program advantages are profitable,3.1,0,App,Basic,0
nan,35,Salaried,,193288.09,742.9249238,Southwest,Savings,Billing problems caused frustration requiring immediate attention,17.2,0,Email,Premium,1
nan,61,nan,Associate,64960.79,722.9080856,Midwest,Joint,Product standard transcended forecasts,23.2,0,Email,Premium,1
nan,35,nan,High School,12290.66,711.3586022,Northeast,Checking,Return process was problematic that needs resolution,6.3,0,Phone,Premium,0
nan,42,nan,Associate,4667.03,659.0969077,Northeast,Checking,Loyalty program advantages are worthwhile,27.9,1,Email,Premium,0
nan,42,Freelancer,nan,10852.32,748.1940776,West Coast,Checking,Loyalty program advantages are profitable,26.2,0,Email,Basic,1
nan,42,Unemployed,High School,54179.39,716.0427487,West Coast,Joint,Highly recommend this service to colleagues,24.7,1,Text,Premium,0
nan,,Self-Employed,Bachelor,93841.93,716.0843158,Northeast,Savings,Website design needs improvement,36.7,1,Email,Basic,0
ID_XXXX,35,Salaried,Master,87143.13,724.7221663,Southwest,Joint,Loyalty program perks are worthwhile,13.2,0,Email,Basic,1
nan,50,Freelancer,Bachelor,13258.24,731.0606265,Southwest,Savings,Delivery was deferred by 3 days,29.9,1,App,Premium,1
ID_XXXX,42,Freelancer,Bachelor,85316.76,633.0372177,Northeast,Checking,Delivery was late by 3 days,18.5,0,Email,Basic,1
nan,28,nan,Master,44112.28,761.8511503,Midwest,Joint,Website user experience needs improvement,20.5,3,Text,Basic,1
ID_XXXX,42,Self-Employed,Associate,53125.83,677.6777813,Southwest,Savings,Billing problems caused frustration requiring immediate attention,47.1,0,Email,Basic,0
nan,61,Salaried,High School,137412.33,713.0983901,Northeast,Checking,Website navigation needs improvement,48.8,1,App,Basic,1
nan,28,Freelancer,nan,34358.27,784.295246,Midwest,Checking,Delivery was postponed by 3 days,20.8,1,Text,Premium,1
nan,28,nan,Associate,13514.54,808.9724296,Southwest,Joint,Technical support was negligent,66.5,1,Email,Premium,0
nan,28,Salaried,Bachelor,175707.12,634.9752781,West Coast,Savings,Return process was problematic that needs resolution,22.2,1,App,Basic,0
ID_XXXX,50,Salaried,Bachelor,20265.95,721.5122414,Southwest,Checking,Product caliber surpassed hopes,10.7,0,Phone,Premium,0
nan,50,Self-Employed,High School,29595.5,733.6456593,Southwest,Checking,Loyalty program incentives are beneficial,40.7,1,Email,Premium,0
nan,42,Salaried,nan,104225.69,644.6234987,Northeast,Checking,Delivery was postponed by 3 days,,1,Phone,Basic,1
ID_XXXX,42,Salaried,Master,97800.24,760.1295682,Southwest,Savings,Loyalty program perks are worthwhile,38,3,Email,Premium,1
nan,61,Salaried,,136972.4,725.8131339,Southwest,Savings,Delivery was late by 3 days affecting my schedule,24.4,0,Text,Basic,0
nan,50,Unemployed,,17270.09,729.7079798,Midwest,Checking,Technical support was delayed causing inconvenience,,0,Email,Premium,0
nan,61,Salaried,Master,36915.21,674.1223541,Northeast,Savings,Excellent customer service experience,34.9,0,Email,Enterprise,1
ID_XXXX,61,Self-Employed,Associate,11436.01,740.6443322,Midwest,Checking,Loyalty program incentives are beneficial,8.2,0,Phone,Basic,0
nan,50,Freelancer,Bachelor,66197.18,761.9111978,West Coast,Checking,Technical support was unavailable,2.5,0,Email,Premium,0
nan,42,nan,High School,29419.98,726.3648942,Southwest,Savings,Product grade surpassed hopes,26.5,0,Phone,Basic,0
nan,61,nan,Bachelor,99259.21,694.303205,Northeast,Savings,Website UI/UX needs improvement,30.3,0,Email,Premium,0
nan,,Self-Employed,High School,29.28,698.1965341,West Coast,Joint,Website user experience needs improvement,22.5,1,Phone,Premium,0
nan,28,nan,,5230.75,731.0197854,Northeast,Joint,Loyalty program privileges are worthwhile,26.6,1,Email,Basic,0
ID_XXXX,28,Salaried,Bachelor,48162.77,722.4398689,Southwest,Savings,Product caliber outdid anticipations,37.7,0,Text,Basic,0
ID_XXXX,,Freelancer,PhD,269830.8,765.241106,Northeast,Savings,Billing difficulties caused frustration,35.7,0,Phone,Enterprise,0
nan,35,Freelancer,Master,188278.82,695.9870856,Northeast,Savings,Technical support was delayed affecting my schedule,16.4,1,Email,Enterprise,0
nan,61,Salaried,High School,434987.64,,Midwest,Savings,Return process was convoluted,28.9,0,Email,Enterprise,0
nan,35,Self-Employed,,45838.54,737.9693039,Northeast,Checking,Loyalty program incentives are beneficial,25.3,0,Phone,Enterprise,1
nan,28,Salaried,Bachelor,4053.45,696.1235074,Northeast,Checking,Delivery was late by 3 days,13.7,1,Email,Basic,1
nan,28,Unemployed,Bachelor,31043.71,759.1840975,Midwest,Joint,Technical support was delayed affecting my schedule,11.9,0,App,Enterprise,0
ID_XXXX,28,Salaried,High School,95735.91,720.3769315,Southwest,Savings,Loyalty program incentives are useful,71.5,1,Email,Premium,0
nan,35,Freelancer,PhD,12343.29,752.7406602,West Coast,Joint,Product standard transcended forecasts,74.3,0,Text,Basic,1
nan,42,Salaried,nan,30313.99,669.2841477,Midwest,Savings,Billing setbacks caused frustration,45.2,0,Phone,Premium,0
nan,50,Salaried,Master,4913.44,727.1693132,Southwest,Savings,Product grade beat anticipations,36.7,0,Email,Premium,0
nan,,nan,nan,54765.01,685.0368396,Southwest,Savings,Highly recommend this service,23.5,0,Text,Basic,1
nan,42,Freelancer,Associate,19920.35,658.9813173,West Coast,Checking,Loyalty program incentives are useful,8.6,0,Text,Premium,1
nan,42,nan,PhD,8133.06,676.9446061,Southwest,Joint,Loyalty program perks are worthwhile,23.8,1,Phone,Basic,1
nan,42,Salaried,Associate,45024.12,692.7761454,Midwest,Savings,Delivery was postponed by 3 days,41,1,Email,Premium,0
ID_XXXX,42,Salaried,,36776.94,782.2347264,Southwest,Joint,Technical support was negligent,37.1,1,Email,Premium,1
nan,42,Self-Employed,Bachelor,65547.5,691.45298,West Coast,Joint,Loyalty program privileges are worthwhile,18.1,2,Phone,Enterprise,0
nan,28,Self-Employed,,117508.79,656.4229875,West Coast,Checking,Loyalty program privileges are profitable,53,1,Email,Basic,1
nan,28,Salaried,High School,10151.06,,Midwest,Checking,Highly recommend this service without hesitation,7.1,0,Phone,Premium,0
nan,28,Freelancer,High School,133111.88,721.459033,Midwest,Savings,Loyalty program privileges are profitable,69.9,1,Phone,Basic,0
nan,28,Salaried,High School,2264.55,695.3973494,Southwest,Joint,Loyalty program incentives are advantageous,32.8,1,Phone,Premium,1
nan,50,Salaried,Associate,49756.71,711.9388267,West Coast,Checking,Loyalty program advantages are profitable,29.3,2,Phone,Premium,0
ID_XXXX,35,Salaried,High School,75254.76,768.8113543,West Coast,Joint,Delivery was deferred by 3 days,32.8,0,Email,Basic,0
nan,61,Self-Employed,High School,267454.57,753.5352883,Southwest,Joint,Delivery was held up by 3 days,21.2,1,Email,Basic,1
nan,,Freelancer,Associate,72516.5,749.2115103,West Coast,Savings,Technical support was ignoring,6.2,0,Phone,Premium,0
nan,,Self-Employed,nan,14693.56,660.8160608,Midwest,Joint,Delivery was postponed by 3 days,56.7,0,Email,Basic,0
nan,,Self-Employed,,61953.19,864.3274031,Midwest,Checking,Return process was problematic,28.5,1,Email,Basic,0
nan,35,Salaried,Associate,42824.99,,Southwest,Savings,Product grade surpassed hopes,33.3,1,Email,Enterprise,1
nan,42,nan,nan,55478.48,,Southwest,Savings,Billing concerns caused frustration,,0,Email,Premium,1
nan,28,nan,Bachelor,18659.32,661.7844113,Southwest,Savings,Loyalty program privileges are profitable,36.6,1,Phone,Basic,0
nan,61,Freelancer,,59058.22,767.3865056,Midwest,Checking,Loyalty program advantages are worthwhile,35.4,0,Phone,Premium,1
nan,61,Salaried,Associate,13818.09,694.9435745,Midwest,Savings,Technical support was delayed causing inconvenience,59.3,0,Email,Basic,0
nan,61,Self-Employed,Associate,115833.42,,West Coast,Joint,Delivery was postponed by 3 days,22,0,Phone,Premium,1
nan,42,Freelancer,High School,76599.56,,Midwest,Savings,Technical support was delayed causing inconvenience,18.2,1,Email,Premium,0
nan,50,nan,Associate,6951.52,657.9258457,Southwest,Checking,Delivery was late by 3 days affecting my schedule,7.2,0,Phone,Basic,0
ID_XXXX,28,nan,,187320.98,741.9273249,Northeast,Checking,Billing problems caused frustration requiring immediate attention,25.8,1,Text,Basic,1
nan,28,Unemployed,Bachelor,81438.65,770.3117338,Northeast,Savings,Return process was problematic that needs resolution,7.8,1,Email,Basic,0
nan,50,Salaried,Master,32296.08,754.245221,Northeast,Joint,Product caliber outdid anticipations,16.8,1,Email,Enterprise,0
nan,42,nan,Associate,3970.93,,Northeast,Checking,Return process was problematic,13.3,0,Phone,Basic,0
nan,,Freelancer,Master,85024.53,716.7616772,Northeast,Checking,Loyalty program incentives are beneficial,8.6,2,App,Basic,1
nan,28,Unemployed,Bachelor,39738.45,699.6646492,Midwest,Checking,Technical support was delayed affecting my schedule,36.2,0,Email,Basic,0
nan,61,Self-Employed,nan,202455.06,734.4447572,Southwest,Savings,Delivery was late by 3 days affecting my schedule,40.5,1,Email,Basic,0
nan,42,Salaried,Associate,3017.55,761.0704162,Southwest,Checking,Return process was confusing,4.9,0,App,Premium,0
nan,61,Self-Employed,,3390.43,720.2431127,West Coast,Checking,Delivery was held up by 3 days,47.6,1,Email,Enterprise,0
nan,61,Salaried,Master,253454.3,780.512601,Southwest,Checking,Product standard transcended forecasts,30.7,0,Email,Basic,0
nan,,Salaried,Bachelor,284649.03,709.2465368,West Coast,Savings,Product standard transcended predictions,52.5,1,Phone,Basic,1
nan,35,Unemployed,Bachelor,2391.42,670.9860532,Southwest,Checking,Product grade outdid anticipations,24.6,0,Email,Basic,1
nan,,Salaried,High School,107006.34,719.4818879,West Coast,Checking,Loyalty program advantages are worthwhile,21.9,1,Phone,Basic,0
nan,28,Salaried,nan,21282.27,725.2986139,West Coast,Savings,Delivery was postponed by 3 days,15.2,2,Phone,Basic,0
nan,28,Salaried,High School,102733.22,715.8984966,Southwest,Savings,Product caliber surpassed hopes,57,1,App,Premium,0
nan,42,Self-Employed,Bachelor,172594.23,784.032778,Northeast,Joint,Loyalty program privileges are profitable,65.8,0,Email,Premium,0
nan,61,nan,,9034.21,760.265099,Southwest,Checking,Return process was difficult,40.6,0,Phone,Basic,1
nan,42,Salaried,Associate,23189.28,648.4529506,Southwest,Savings,Return process was overly complex,26.2,0,Phone,Basic,0
nan,61,Salaried,Bachelor,2071.64,,Northeast,Joint,Product caliber transcended predictions,19.1,0,Text,Basic,0
nan,50,nan,nan,3809.65,582.929147,Southwest,Checking,Billing concerns caused frustration,43.2,1,Email,Premium,1
nan,35,Unemployed,Associate,2555.55,827.5512186,West Coast,Savings,Loyalty program advantages are profitable,34.7,1,Phone,Premium,0
nan,,Salaried,nan,137092.72,705.6347243,Northeast,Savings,Website user experience needs improvement,14.8,0,Phone,Premium,1
nan,28,Freelancer,Bachelor,30110.31,710.5216132,Northeast,Checking,Product caliber surpassed hopes,15.1,3,Phone,Premium,0
nan,61,Freelancer,High School,57771.22,716.9991881,Midwest,Checking,Loyalty program incentives are useful,27.2,1,Text,Enterprise,1
nan,35,Freelancer,High School,131786.95,739.2602716,West Coast,Joint,Website user experience needs improvement,68.9,0,Phone,Premium,1
nan,42,Self-Employed,Master,58062.25,719.9868399,West Coast,Checking,Loyalty program incentives are advantageous,28.8,1,Phone,Basic,1
nan,42,nan,High School,47660.31,713.3302406,Southwest,Checking,Return process was difficult,16.1,2,Phone,Premium,1
nan,28,Salaried,Associate,989.46,785.4459155,Southwest,Checking,Return process was confusing,23.3,0,Email,Basic,0
nan,35,Salaried,High School,71350.8,748.279804,West Coast,Savings,Loyalty program advantages are worthwhile,36.8,0,Email,Premium,0
nan,28,Salaried,Associate,11325.21,672.0598073,West Coast,Joint,Return process was overly complex,13.8,1,Email,Enterprise,1
nan,35,Self-Employed,Master,122967.29,757.0336957,West Coast,Joint,Technical support was delayed causing inconvenience,65.6,0,Phone,Premium,0
nan,28,nan,Associate,25334.47,,Southwest,Joint,Highly recommend this service without hesitation,8.2,0,Email,Premium,0
nan,42,Self-Employed,High School,95321.8,,West Coast,Savings,Loyalty program perks are worthwhile,46.9,0,Phone,Basic,0
nan,50,Salaried,,88322.65,759.6069213,West Coast,Checking,Return process was overly complex,14.2,1,Email,Basic,0
nan,42,Self-Employed,Associate,81504.26,712.1213699,Northeast,Savings,Product caliber transcended forecasts,43.4,1,Phone,Basic,0
nan,61,Self-Employed,High School,26396.25,708.9163264,West Coast,Joint,Highly recommend this service to colleagues,14.9,1,Email,Basic,0
ID_XXXX,50,nan,Bachelor,26412.23,707.5543441,Midwest,Checking,Technical support was ignoring,11.9,1,Email,Premium,1
nan,50,Self-Employed,Bachelor,168990.63,598.5940972,Southwest,Checking,Product standard transcended forecasts,12.8,0,Email,Basic,0
nan,50,Freelancer,High School,1095.65,693.6650334,Northeast,Joint,Product caliber outdid anticipations,32.5,1,App,Premium,0
nan,42,Freelancer,Associate,17026.31,,West Coast,Checking,Website layout needs improvement,3.9,1,Email,Premium,0
nan,50,Freelancer,Associate,80073.99,718.8794379,West Coast,Savings,Product grade surpassed hopes,22.2,0,Email,Basic,0
nan,28,Freelancer,Associate,144374.36,655.7406785,Northeast,Joint,Loyalty program advantages are profitable,18.3,1,Text,Premium,1
nan,61,Salaried,Bachelor,37714.95,768.2315628,Northeast,Savings,Billing problems caused frustration requiring immediate attention,34.4,0,Email,Premium,0
nan,50,Unemployed,Associate,90075.29,705.069992,Northeast,Checking,Product grade outdid anticipations,25.5,1,Phone,Basic,0
nan,35,Freelancer,Associate,69235.79,658.9212255,Midwest,Joint,Product standard transcended forecasts,9.2,1,Text,Premium,1
nan,50,Freelancer,Master,5670.95,830.3006231,Midwest,Checking,Technical support was ignoring,14.8,0,Phone,Premium,0
nan,28,nan,,82637.04,667.3413703,Northeast,Joint,Product standard transcended forecasts,15.9,0,Phone,Basic,0
nan,35,Unemployed,Bachelor,142926.63,763.9745756,West Coast,Joint,Technical support was negligent,15.6,1,Email,Premium,0
nan,28,Unemployed,,415308.75,681.534295,Southwest,Joint,Loyalty program privileges are worthwhile,8.9,2,Phone,Premium,1
ID_XXXX,50,nan,Associate,2557.5,726.7913417,Midwest,Joint,Product excellence surpassed forecasts,40.9,0,App,Basic,0
ID_XXXX,50,Salaried,Master,91713.37,674.8909518,Southwest,Joint,Billing difficulties caused frustration,49.3,2,Text,Premium,0
nan,61,Self-Employed,,45506.77,,Southwest,Checking,Billing problems caused frustration requiring immediate attention,14.1,0,Phone,Basic,0
nan,28,Self-Employed,Associate,836.07,746.1101272,Midwest,Joint,Loyalty program advantages are worthwhile,9.7,1,Email,Basic,0
ID_XXXX,42,Salaried,Bachelor,80992.54,,Southwest,Savings,Highly recommend this service to colleagues,22.1,0,App,Basic,0
nan,50,Unemployed,Master,11100.62,777.2324722,West Coast,Joint,Highly recommend this service,14.5,1,Email,Premium,0
nan,28,Freelancer,nan,40436.79,718.2809035,Midwest,Savings,Loyalty program privileges are profitable,7.2,2,Email,Basic,0
nan,50,Freelancer,Bachelor,25751.11,831.0175897,Midwest,Checking,Loyalty program advantages are worthwhile,44.5,1,Email,Basic,1
nan,28,nan,PhD,38089.06,733.4173334,Southwest,Joint,Product standard transcended forecasts,,0,Email,Basic,1
nan,28,Salaried,High School,57684.74,748.3387341,Southwest,Joint,Highly recommend this service to colleagues,9.5,1,Phone,Premium,0
nan,42,Freelancer,Bachelor,37829.48,,Northeast,Savings,Product caliber transcended predictions,17.1,0,Email,Premium,1
nan,50,Self-Employed,High School,68390.75,689.2957842,Midwest,Joint,Highly recommend this service,42.3,0,Email,Basic,0
nan,28,Salaried,High School,23176.24,745.983985,Southwest,Checking,Loyalty program advantages are profitable,17.8,1,Email,Basic,0
nan,28,Salaried,Bachelor,85752.21,715.7886119,West Coast,Checking,Return process was problematic,8.5,0,Email,Premium,1
nan,35,Unemployed,Master,163414.77,729.3841568,Midwest,Joint,Technical support was ignoring,29.5,1,Phone,Basic,1
nan,35,Self-Employed,Associate,21563.58,679.1753122,Northeast,Savings,Technical support was delayed causing inconvenience,9.8,0,Phone,Basic,1
nan,35,Unemployed,,60267.3,726.0973487,West Coast,Checking,Technical support was ignoring,44,1,Phone,Enterprise,0
nan,35,Self-Employed,Associate,88917.28,725.9272946,Northeast,Joint,Billing difficulties caused frustration,11.9,0,Phone,Premium,1
nan,50,Salaried,Associate,70681.76,660.978249,Northeast,Savings,Product grade surpassed hopes,35.3,1,Email,Basic,0
nan,42,Salaried,High School,38688.05,752.1274922,West Coast,Savings,Technical support was delayed causing inconvenience,41.2,0,Phone,Premium,1
nan,50,Salaried,Associate,87361.32,634.9967527,Northeast,Checking,Website design needs improvement,11.3,0,Phone,Basic,1
nan,50,nan,Associate,2435.49,729.211904,Northeast,Joint,Website UI/UX needs improvement,20.5,1,Email,Basic,0
nan,28,Salaried,Bachelor,39260.36,808.2796347,Northeast,Checking,Technical support was delayed affecting my schedule,38.5,0,Email,Basic,1
nan,28,nan,High School,64650.66,754.0275269,Northeast,Savings,Highly recommend this service to colleagues,18.5,0,Email,Basic,0
nan,61,nan,High School,1770.43,753.7149623,Northeast,Checking,Product grade beat anticipations,49.4,1,Email,Premium,0
nan,28,nan,Bachelor,60227.86,675.1286663,Midwest,Joint,Billing setbacks caused frustration,21.8,0,Email,Premium,0
nan,28,Self-Employed,Bachelor,90274.44,808.4531027,Southwest,Checking,Delivery was postponed by 3 days,15,0,Email,Basic,0
nan,28,nan,Associate,121024.75,788.8359047,Midwest,Savings,Product grade surpassed hopes,16,1,Email,Basic,1
nan,50,Salaried,High School,10228.23,677.8204989,Midwest,Checking,Billing challenges caused frustration,54.3,0,Email,Premium,1
nan,42,Salaried,,396381.85,696.2618379,Southwest,Savings,Product caliber outdid anticipations,83.4,1,Email,Basic,0
nan,,Salaried,Master,79205.56,782.7328022,Southwest,Savings,Highly recommend this service,60.6,0,Email,Basic,1
ID_XXXX,61,nan,PhD,38359.64,809.8073689,West Coast,Savings,Delivery was pushed back by 3 days,45,0,Phone,Enterprise,1
nan,42,Salaried,,24350.23,656.7656982,Northeast,Checking,Product standard transcended predictions,24.9,0,Email,Premium,0
nan,35,Self-Employed,High School,72312.03,669.8144615,Southwest,Joint,Highly recommend this service,19.5,1,Text,Basic,1
nan,35,Salaried,Bachelor,181443.55,712.8106622,West Coast,Savings,Return process was overly complex,23.6,2,Text,Basic,0
nan,28,Salaried,High School,62487.56,611.4452985,West Coast,Checking,Return process was convoluted,24.8,1,Phone,Basic,1
nan,28,Salaried,Associate,92067.63,,Midwest,Savings,Product standard transcended forecasts,,1,Email,Basic,0
nan,28,Unemployed,High School,37629.01,779.2871757,West Coast,Checking,Loyalty program privileges are worthwhile,55.2,0,Text,Basic,0
nan,28,Self-Employed,,41758.11,648.0681492,Northeast,Savings,Website design needs improvement,17.1,0,Email,Basic,0
nan,35,nan,Bachelor,28655,726.3553482,Midwest,Checking,Excellent customer service experience,26.6,0,Email,Premium,1
nan,35,Freelancer,,103950.12,690.9114648,Southwest,Savings,Highly recommend this service to colleagues,19.3,1,Phone,Basic,0
nan,,nan,Bachelor,37826.57,801.9972974,Midwest,Savings,Delivery was deferred by 3 days,80.6,2,Email,Premium,0
nan,42,Self-Employed,,17986.5,691.5104069,Midwest,Savings,Website design needs improvement,23.2,0,Phone,Basic,0
ID_XXXX,,Freelancer,Associate,39192.18,795.9496544,Northeast,Joint,Billing difficulties caused frustration,26.9,1,Phone,Basic,1
nan,35,Self-Employed,Bachelor,163452.1,690.1272465,Northeast,Checking,Technical support was unavailable,12.2,0,Email,Basic,0
nan,42,Self-Employed,Bachelor,113931.73,758.5587903,Midwest,Joint,Loyalty program privileges are profitable,,0,Email,Premium,0
nan,35,Unemployed,Master,34631.41,732.5972809,Southwest,Checking,Highly recommend this service,32.9,0,App,Enterprise,0
nan,28,Freelancer,High School,201713.82,713.0863667,Northeast,Savings,Technical support was delayed causing inconvenience,20.8,1,Phone,Basic,0
nan,28,Unemployed,,6611.35,680.4735715,Midwest,Checking,Technical support was delayed causing inconvenience,34.5,1,Email,Basic,1
nan,,Freelancer,Associate,4337.9,736.1547711,Northeast,Checking,Return process was confusing,35.6,2,Phone,Basic,1
nan,,Salaried,Bachelor,11590.49,697.9732369,Northeast,Savings,Delivery was late by 3 days,36.3,0,Email,Basic,0
ID_XXXX,28,Freelancer,Associate,10524.09,685.5116888,West Coast,Savings,Competitive pricing compared to others,42,2,Text,Enterprise,0
nan,28,Salaried,nan,7814.36,793.6361371,Southwest,Savings,Loyalty program advantages are worthwhile,16.8,2,Email,Enterprise,1
nan,42,Self-Employed,High School,92035.14,747.3765114,Midwest,Checking,Product grade beat anticipations,20.5,1,Text,Basic,0
nan,28,Freelancer,,78063.91,752.1819476,Midwest,Savings,Product standard transcended predictions,18.8,0,App,Premium,1
nan,35,nan,Bachelor,88655.34,700.4200741,West Coast,Savings,Technical support was negligent,4.3,2,App,Basic,1
nan,28,Salaried,High School,99103.71,710.7010826,Midwest,Checking,Website user experience needs improvement,21,0,Email,Premium,1
nan,42,Salaried,High School,120206.92,707.5711666,Midwest,Joint,Product excellence surpassed forecasts,48.3,2,App,Premium,0
nan,35,Salaried,Master,19733.19,736.8619456,West Coast,Checking,Technical support was delayed causing inconvenience,21.4,0,Email,Basic,0
nan,35,Salaried,High School,82761.47,752.0901726,West Coast,Checking,Billing difficulties caused frustration,20.9,0,Email,Basic,1
nan,28,Unemployed,High School,73747.4,718.4874315,Midwest,Checking,Billing challenges caused frustration,48.9,0,Email,Basic,0
nan,42,Unemployed,nan,244489.83,680.3677503,West Coast,Savings,Website UI/UX needs improvement,61.4,1,Phone,Basic,1
nan,,Freelancer,Master,22477.78,758.0285229,Northeast,Checking,Technical support was delayed causing inconvenience,34.1,1,Phone,Basic,0
nan,35,Unemployed,High School,5144.01,721.6701934,Northeast,Joint,Website navigation needs improvement,51.7,0,Phone,Premium,1
nan,61,Salaried,Bachelor,90087.95,647.9581811,Northeast,Checking,Loyalty program perks are worthwhile,,0,App,Basic,0
nan,61,Salaried,Bachelor,114557.78,613.2352625,Northeast,Checking,Excellent customer service experience,23.2,0,Email,Basic,0
nan,,Salaried,Master,28300.99,734.8948588,West Coast,Savings,Delivery was held up by 3 days,16.1,1,Email,Basic,0
nan,50,Unemployed,Master,71905.33,678.5263101,Southwest,Savings,Highly recommend this service to colleagues,66,0,Phone,Enterprise,1
nan,50,Freelancer,Master,5217.47,741.5531065,Southwest,Joint,Product standard transcended predictions,31.9,2,Phone,Basic,1
nan,61,Freelancer,High School,273699.79,681.2190846,Midwest,Checking,Website UI/UX needs improvement,5.9,6,Email,Premium,0
nan,28,Salaried,Bachelor,9898.21,726.6592886,Southwest,Checking,Return process was problematic,11.4,0,App,Premium,0
nan,42,Salaried,High School,5946.75,701.0799236,Northeast,Checking,Delivery was late by 3 days,37,1,Email,Premium,1
nan,,nan,High School,3834.57,807.5960405,West Coast,Checking,Highly recommend this service to colleagues,19.5,1,Phone,Basic,0
nan,50,Salaried,Master,47374.26,767.5157829,Northeast,Checking,Technical support was delayed causing inconvenience,25.6,0,Email,Basic,0
nan,,Freelancer,High School,8687.82,,Northeast,Checking,Technical support was negligent,25.4,1,Email,Premium,0
nan,50,Salaried,Bachelor,116034.63,,West Coast,Savings,Product grade surpassed hopes,9.2,1,Text,Enterprise,0
nan,61,Salaried,,194768.12,761.118047,Northeast,Joint,Billing problems caused frustration requiring immediate attention,14.2,2,Email,Enterprise,0
nan,50,Freelancer,,25619.08,724.5825039,Northeast,Checking,Website UI/UX needs improvement,14.2,0,Text,Basic,0
nan,50,Salaried,High School,84230.06,793.4795684,West Coast,Checking,Technical support was ignoring,22.5,2,Email,Basic,0
nan,42,Freelancer,Master,3677.17,716.3718967,West Coast,Savings,Technical support was negligent,23.8,0,Phone,Basic,0
nan,,Freelancer,nan,41537.81,650.125533,Midwest,Checking,Technical support was negligent,36.4,4,Phone,Premium,0
nan,61,Self-Employed,Master,29464.63,620.0689237,Midwest,Savings,Billing setbacks caused frustration,36.8,0,Email,Basic,0
nan,61,Freelancer,Bachelor,22063.7,803.415556,Northeast,Joint,Technical support was delayed affecting my schedule,10.3,1,App,Basic,0
nan,50,Self-Employed,High School,87963.01,743.9252237,Midwest,Checking,Product grade outdid anticipations,10.1,0,Email,Basic,1
nan,35,Salaried,High School,11859.55,747.2128425,Southwest,Joint,Return process was confusing,54.6,1,Phone,Premium,0
nan,28,Freelancer,Bachelor,167552.08,794.4823921,Southwest,Checking,Billing difficulties caused frustration,,1,App,Basic,0
nan,,Self-Employed,High School,92916.48,637.4132528,Northeast,Joint,Billing concerns caused frustration,35.4,1,Email,Premium,0
nan,42,Salaried,PhD,105435.08,702.0699392,Midwest,Joint,Loyalty program incentives are advantageous,20,1,Phone,Basic,0
nan,35,nan,,232787.73,708.1965085,Northeast,Checking,Delivery was postponed by 3 days,35,0,Email,Basic,0
nan,28,Self-Employed,Bachelor,242569.76,757.1137617,Midwest,Joint,Competitive pricing compared to others,8,1,Email,Basic,0
nan,61,Unemployed,Master,68185.83,685.3679887,West Coast,Savings,Product caliber outdid anticipations,21.4,0,Email,Premium,1
nan,61,Unemployed,Master,58135.69,659.9313128,West Coast,Savings,Website design needs improvement,14.5,0,App,Basic,0
ID_XXXX,61,Self-Employed,Bachelor,34726.09,659.4825675,West Coast,Joint,Billing problems caused frustration requiring immediate attention,11.2,0,Email,Premium,1
nan,50,Self-Employed,nan,106868.27,777.4709038,West Coast,Joint,Loyalty program incentives are advantageous,18.3,0,Email,Enterprise,0
nan,35,Self-Employed,nan,65674.62,682.8733953,Northeast,Savings,Highly recommend this service to colleagues,13.8,1,App,Basic,0
nan,35,Self-Employed,nan,229601.99,692.3991258,Northeast,Checking,Product caliber surpassed hopes,31.4,1,Email,Premium,0
ID_XXXX,28,Unemployed,Master,23173.59,751.7249075,Northeast,Savings,Delivery was postponed by 3 days,26.8,2,Phone,Premium,0
ID_XXXX,61,Freelancer,Master,31571.55,685.0527296,Southwest,Joint,Product caliber transcended forecasts,17.6,0,Phone,Basic,0
